,price,Address,area,Bedrooms,Bathrooms,Status,neworold,type_of_building,bhk
332,475.0,other,1400.0,2.0,2.0,Ready to Move,Resale,Flat,3
333,150.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
334,450.0,other,1790.0,3.0,3.0,Ready to Move,Resale,Flat,4
335,330.0,other,925.0,2.0,2.0,Ready to Move,Resale,Flat,2
336,900.0,other,2650.0,4.0,4.0,Ready to Move,Resale,Flat,5
337,240.0,other,1200.0,3.0,4.0,Ready to Move,Resale,Flat,2
338,420.0,other,1100.0,2.0,3.0,Ready to Move,Resale,Flat,2
339,168.0,other,685.0,2.0,2.0,Under Construction,Resale,Flat,1
340,260.0,other,1500.0,3.0,3.0,Ready to Move,Resale,Flat,3
341,425.0,other,1356.0,4.0,4.0,Ready to Move,New Property,Flat,3
342,275.0,other,1080.0,2.0,2.0,Ready to Move,Resale,Flat,2
343,950.0,"Bandra West, Mumbai - Western Suburbs, Maharashtra",2450.0,4.0,4.0,Ready to Move,Resale,Flat,5
344,450.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
345,99.0,other,1100.0,3.0,3.0,Ready to Move,Resale,Flat,2
346,900.0,other,2500.0,3.0,3.0,Ready to Move,Resale,Bungalow,5
347,2150.0,other,5500.0,6.0,6.0,Ready to Move,Resale,Flat,11
348,300.0,other,1400.0,4.0,4.0,Ready to Move,Resale,Flat,3
349,900.0,other,2000.0,4.0,3.0,Ready to Move,Resale,Flat,4
350,245.0,other,960.0,2.0,2.0,Ready to Move,Resale,Flat,2
351,450.0,other,1300.0,3.0,4.0,Ready to Move,Resale,Flat,3
352,1600.0,other,4100.0,4.0,5.0,Ready to Move,Resale,Flat,8
353,1100.0,other,3200.0,3.0,3.0,Ready to Move,Resale,Flat,6
354,1100.0,other,5113.0,4.0,6.0,Ready to Move,Resale,Flat,10
355,190.0,other,830.0,2.0,2.0,Ready to Move,Resale,Flat,2
356,165.0,other,1100.0,3.0,2.0,Ready to Move,Resale,Flat,2
357,320.0,other,1500.0,5.0,3.0,Ready to Move,Resale,Flat,3
358,425.0,other,2052.0,4.0,3.0,Ready to Move,Resale,Flat,4
359,35.0,other,620.0,2.0,2.0,Ready to Move,Resale,Flat,1
360,200.0,other,638.0,2.0,2.0,Ready to Move,Resale,Bungalow,1
361,130.0,other,650.0,2.0,2.0,Ready to Move,Resale,Flat,1
362,138.99999999999997,"Ghatkopar West, Mumbai - Central Line, Maharashtra",535.0,2.0,2.0,Ready to Move,Resale,Flat,1
363,160.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
364,270.0,other,1500.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
365,325.0,other,1585.0,2.0,2.0,Ready to Move,Resale,Flat,3
366,300.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
367,260.0,other,979.0,2.0,2.0,Ready to Move,Resale,Flat,2
368,360.0,other,1850.0,3.0,3.0,Ready to Move,Resale,Flat,4
369,550.0,other,1725.0,3.0,3.0,Ready to Move,Resale,Flat,3
370,300.0,other,2100.0,2.0,3.0,Ready to Move,New Property,Flat,4
371,190.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
372,195.0,other,940.0,2.0,2.0,Ready to Move,Resale,Flat,2
373,450.0,other,1150.0,2.0,3.0,Ready to Move,Resale,Flat,2
374,1150.0,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",3150.0,4.0,4.0,Ready to Move,Resale,Flat,6
375,205.0,other,1125.0,2.0,2.0,Ready to Move,Resale,Flat,2
376,363.0,other,1832.0,3.0,3.0,Ready to Move,Resale,Flat,4
377,46.0,"Thane, Mumbai, Maharashtra",980.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
378,1300.0,other,2844.0,4.0,4.0,Under Construction,New Property,Flat,6
379,215.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
380,180.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
381,1300.0,other,3600.0,8.0,5.0,Ready to Move,Resale,Flat,7
382,375.0,other,923.0,2.0,2.0,Ready to Move,Resale,Flat,2
383,79.5,other,1020.0,2.0,2.0,Under Construction,New Property,Flat,2
384,415.0,other,875.0,2.0,2.0,Ready to Move,Resale,Flat,2
385,226.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
386,210.0,other,1050.0,3.0,2.0,Ready to Move,New Property,Flat,2
387,220.0,other,1300.0,2.0,2.0,Ready to Move,Resale,Flat,3
388,400.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
389,239.0,other,1600.0,3.0,3.0,Ready to Move,Resale,Flat,3
390,240.0,other,700.0,2.0,2.0,Ready to Move,Resale,Bungalow,1
391,210.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
392,505.0,other,1705.0,3.0,3.0,Ready to Move,Resale,Flat,3
393,300.0,other,1000.0,3.0,2.0,Ready to Move,Resale,Flat,2
394,375.0,other,1258.0,2.0,2.0,Ready to Move,New Property,Flat,3
395,400.0,other,1300.0,2.0,2.0,Ready to Move,Resale,Flat,3
396,1000.0,other,2790.0,4.0,4.0,Ready to Move,Resale,Flat,6
397,185.0,other,1650.0,3.0,3.0,Ready to Move,Resale,Flat,3
398,125.0,other,935.0,2.0,2.0,Ready to Move,Resale,Flat,2
399,320.0,other,1500.0,3.0,3.0,Ready to Move,Resale,Flat,3
400,425.0,other,1542.0,3.0,2.0,Ready to Move,Resale,Flat,3
401,150.0,other,980.0,2.0,2.0,Ready to Move,Resale,Flat,2
402,170.0,other,1175.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
403,2100.0,other,6200.0,5.0,6.0,Ready to Move,New Property,Bungalow,12
404,1650.0,other,5000.0,7.0,7.0,Ready to Move,Resale,Flat,10
405,426.0,other,1300.0,3.0,3.0,Ready to Move,Resale,Flat,3
406,155.0,other,1340.0,3.0,3.0,Ready to Move,Resale,Flat,3
407,230.0,other,1215.0,2.0,2.0,Ready to Move,Resale,Flat,2
408,50.0,"Thane-Kalyan-Dombivli, Mumbai, Maharashtra",800.0,2.0,2.0,Ready to Move,Resale,Flat,2
409,320.0,other,1296.0,3.0,2.0,Ready to Move,Resale,Flat,3
410,215.0,other,900.0,2.0,2.0,Ready to Move,New Property,Flat,2
411,280.0,other,1550.0,3.0,3.0,Ready to Move,New Property,Flat,3
412,750.0,other,2250.0,3.0,3.0,Ready to Move,Resale,Flat,4
413,130.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
414,450.0,other,2000.0,3.0,3.0,Ready to Move,Resale,Flat,4
415,300.0,other,1140.0,3.0,2.0,Ready to Move,Resale,Flat,2
416,144.0,"Charkop, Mumbai - North Mumbai, Maharashtra",991.0,2.0,2.0,Ready to Move,Resale,Flat,2
417,299.00000000000006,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
418,330.0,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",1295.0,3.0,3.0,Ready to Move,Resale,Flat,3
419,1350.0,other,3200.0,5.0,5.0,Ready to Move,Resale,Flat,6
420,525.0,other,2095.0,4.0,4.0,Ready to Move,New Property,Flat,4
421,360.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
422,70.0,other,945.0,2.0,2.0,Ready to Move,Resale,Flat,2
423,145.0,other,900.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
424,95.0,other,1200.0,3.0,2.0,Ready to Move,Resale,Flat,2
425,297.00000000000006,other,1180.0,3.0,3.0,Ready to Move,Resale,Bungalow,2
426,375.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
427,185.0,other,925.0,2.0,2.0,Ready to Move,Resale,Flat,2
428,130.0,other,950.0,2.0,2.0,Ready to Move,Resale,Flat,2
429,210.0,other,1050.0,2.0,2.0,Ready to Move,New Property,Flat,2
430,445.0,other,2280.0,3.0,3.0,Ready to Move,New Property,Flat,5
431,285.0,other,1400.0,3.0,2.0,Ready to Move,Resale,Flat,3
432,135.0,other,1200.0,2.0,3.0,Ready to Move,Resale,Flat,2
433,57.0,other,855.0,2.0,2.0,Ready to Move,Resale,Flat,2
434,720.0,other,1886.0,3.0,3.0,Ready to Move,Resale,Flat,4
435,430.0,other,2250.0,4.0,4.0,Ready to Move,Resale,Flat,4
436,1450.0,other,3780.0,4.0,6.0,Ready to Move,Resale,Flat,8
437,235.0,other,700.0,2.0,2.0,Ready to Move,Resale,Flat,1
438,190.0,other,1155.0,2.0,2.0,Ready to Move,Resale,Flat,2
439,245.0,other,1350.0,3.0,2.0,Under Construction,Resale,Flat,3
440,325.0,other,1250.0,3.0,3.0,Ready to Move,Resale,Flat,2
441,325.0,other,1850.0,4.0,4.0,Under Construction,New Property,Flat,4
442,272.00000000000006,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",820.0,2.0,2.0,Under Construction,New Property,Flat,2
443,250.0,other,1500.0,3.0,3.0,Ready to Move,Resale,Flat,3
444,290.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
445,460.0,other,2815.0,4.0,4.0,Ready to Move,Resale,Flat,6
446,310.0,other,1440.0,3.0,3.0,Ready to Move,New Property,Flat,3
447,320.0,other,1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
448,410.0,other,1600.0,3.0,3.0,Ready to Move,Resale,Flat,3
449,181.0,other,900.0,2.0,2.0,Ready to Move,New Property,Flat,2
450,875.0,"Bandra West, Mumbai - Western Suburbs, Maharashtra",1740.0,3.0,4.0,Ready to Move,New Property,Flat,3
451,225.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
452,350.0,other,1200.0,3.0,3.0,Ready to Move,New Property,Flat,2
453,235.0,other,844.0,2.0,2.0,Ready to Move,New Property,Flat,2
454,300.0,other,1800.0,3.0,3.0,Ready to Move,Resale,Flat,4
455,125.0,other,1031.0,2.0,2.0,Ready to Move,Resale,Flat,2
456,795.0,other,2200.0,4.0,4.0,Ready to Move,New Property,Flat,4
457,270.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",1250.0,3.0,3.0,Ready to Move,New Property,Flat,2
458,1250.0,other,2900.0,4.0,4.0,Under Construction,New Property,Flat,6
459,102.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
460,300.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
461,300.0,other,1034.0,3.0,3.0,Under Construction,Resale,Flat,2
462,180.0,"Malad West, Mumbai, Malad West, Mumbai - Western Suburbs, Maharashtra",1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
463,600.0,other,1500.0,3.0,4.0,Ready to Move,New Property,Flat,3
464,168.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
465,690.0,other,3195.0,5.0,5.0,Ready to Move,Resale,Flat,6
466,1950.0,other,1950.0,3.0,4.0,Ready to Move,Resale,Flat,4
467,225.0,other,1566.0,2.0,2.0,Ready to Move,Resale,Flat,3
468,700.0,other,2060.0,3.0,3.0,Ready to Move,Resale,Flat,4
469,129.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",1220.0,3.0,2.0,Ready to Move,New Property,Flat,2
470,226.0,other,1500.0,3.0,3.0,Ready to Move,New Property,Flat,3
471,145.0,other,920.0,2.0,2.0,Ready to Move,Resale,Flat,2
472,550.0,other,3500.0,6.0,6.0,Ready to Move,Resale,Flat,7
473,295.0,other,1450.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
474,145.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
475,449.0,other,1820.0,3.0,3.0,Ready to Move,Resale,Flat,4
476,225.0,other,850.0,2.0,2.0,Ready to Move,Resale,Flat,2
477,325.0,other,1495.0,2.0,2.0,Ready to Move,Resale,Flat,3
478,340.0,"Goregaon East, Mumbai, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1650.0,3.0,4.0,Ready to Move,Resale,Flat,3
479,350.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
480,200.0,other,1070.0,2.0,2.0,Ready to Move,Resale,Flat,2
481,165.0,other,635.0,2.0,2.0,Under Construction,New Property,Flat,1
482,190.0,other,1000.0,2.0,2.0,Ready to Move,New Property,Flat,2
483,400.0,other,2000.0,3.0,4.0,Ready to Move,Resale,Flat,4
484,1300.0,other,1500.0,2.0,3.0,Ready to Move,Resale,Flat,3
485,250.0,other,1700.0,3.0,3.0,Ready to Move,Resale,Flat,3
486,260.0,other,1650.0,3.0,3.0,Ready to Move,New Property,Flat,3
487,1700.0,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",3500.0,5.0,6.0,Ready to Move,New Property,Flat,7
488,120.0,other,732.0,2.0,2.0,Ready to Move,Resale,Flat,1
489,260.0,other,1800.0,3.0,3.0,Ready to Move,Resale,Flat,4
490,220.0,"Malad West, Mumbai, Malad West, Mumbai - Western Suburbs, Maharashtra",1260.0,2.0,3.0,Under Construction,New Property,Flat,3
491,380.0,"Malad West, Mumbai, Malad West, Mumbai - Western Suburbs, Maharashtra",2200.0,4.0,2.0,Ready to Move,Resale,Flat,4
492,90.3,other,1245.0,2.0,2.0,Ready to Move,New Property,Flat,2
493,155.0,other,1205.0,2.0,2.0,Ready to Move,Resale,Flat,2
494,850.0,other,1600.0,2.0,2.0,Ready to Move,Resale,Flat,3
495,375.0,other,1300.0,3.0,3.0,Ready to Move,Resale,Flat,3
496,210.0,other,840.0,2.0,2.0,Ready to Move,Resale,Flat,2
497,250.0,other,1400.0,3.0,3.0,Ready to Move,Resale,Flat,3
498,125.0,other,890.0,2.0,2.0,Ready to Move,Resale,Flat,2
499,215.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
500,264.0,"Kandivali East, Mumbai, Thakur Village, Mumbai - North Mumbai, Maharashtra",1330.0,3.0,3.0,Ready to Move,Resale,Flat,3
501,330.0,other,1700.0,4.0,4.0,Ready to Move,Resale,Flat,3
502,800.0,other,2400.0,4.0,4.0,Ready to Move,Resale,Flat,5
503,175.0,other,661.0,2.0,2.0,Under Construction,New Property,Flat,1
504,850.0,other,2100.0,4.0,4.0,Ready to Move,New Property,Flat,4
505,145.0,other,780.0,2.0,2.0,Ready to Move,Resale,Flat,2
506,750.0,other,2475.0,3.0,3.0,Ready to Move,Resale,Flat,5
507,49.5,other,943.0,2.0,2.0,Under Construction,Resale,Flat,2
508,760.0,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",2100.0,3.0,4.0,Ready to Move,Resale,Flat,4
509,160.0,other,858.0,2.0,2.0,Ready to Move,Resale,Flat,2
510,460.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
511,1488.0,other,3200.0,3.0,5.0,Ready to Move,Resale,Flat,6
512,400.0,other,1200.0,2.0,3.0,Ready to Move,Resale,Flat,2
513,444.00000000000006,other,1275.0,4.0,4.0,Under Construction,New Property,Flat,3
514,350.0,other,1060.0,3.0,3.0,Ready to Move,New Property,Flat,2
515,850.0,other,2650.0,4.0,5.0,Ready to Move,New Property,Flat,5
516,650.0,other,2300.0,3.0,4.0,Ready to Move,Resale,Flat,5
517,880.0,other,2600.0,4.0,4.0,Under Construction,New Property,Flat,5
518,260.0,other,1130.0,2.0,2.0,Ready to Move,Resale,Flat,2
519,210.0,other,930.0,2.0,2.0,Ready to Move,Resale,Flat,2
520,227.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
521,222.00000000000003,other,975.0,2.0,2.0,Ready to Move,Resale,Flat,2
522,225.0,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1665.0,3.0,3.0,Ready to Move,Resale,Flat,3
523,375.0,other,2000.0,3.0,4.0,Ready to Move,Resale,Flat,4
524,320.0,other,1365.0,2.0,2.0,Ready to Move,Resale,Flat,3
525,600.0,other,1800.0,4.0,4.0,Ready to Move,Resale,Flat,4
526,185.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
527,250.0,other,1300.0,2.0,2.0,Ready to Move,Resale,Flat,3
528,245.0,other,1512.0,3.0,3.0,Ready to Move,Resale,Flat,3
529,155.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
530,60.0,other,770.0,2.0,2.0,Ready to Move,New Property,Flat,2
531,210.0,other,920.0,2.0,2.0,Ready to Move,Resale,Flat,2
532,530.0,other,1551.0,3.0,3.0,Ready to Move,Resale,Flat,3
533,167.0,other,1086.0,2.0,2.0,Under Construction,New Property,Flat,2
534,292.0,other,1587.0,3.0,3.0,Under Construction,New Property,Flat,3
535,1200.0,other,1700.0,2.0,3.0,Ready to Move,Resale,Flat,3
536,315.0,other,960.0,2.0,2.0,Ready to Move,New Property,Flat,2
537,600.0,other,2600.0,4.0,6.0,Ready to Move,Resale,Flat,5
538,1000.0,other,2000.0,3.0,3.0,Ready to Move,New Property,Flat,4
539,625.0,other,1800.0,3.0,4.0,Ready to Move,Resale,Flat,4
540,400.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
541,272.00000000000006,other,1315.0,3.0,3.0,Ready to Move,Resale,Flat,3
542,165.0,other,1010.0,2.0,2.0,Ready to Move,Resale,Flat,2
543,650.0,other,1500.0,2.0,3.0,Ready to Move,Resale,Flat,3
544,250.0,other,1350.0,3.0,3.0,Ready to Move,Resale,Flat,3
545,165.0,other,1200.0,3.0,2.0,Ready to Move,Resale,Flat,2
546,525.0,other,1585.0,4.0,5.0,Ready to Move,Resale,Flat,3
547,750.0,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",3300.0,3.0,4.0,Ready to Move,Resale,Flat,7
548,132.0,other,700.0,2.0,2.0,Ready to Move,New Property,Flat,1
549,339.0,other,960.0,2.0,2.0,Ready to Move,Resale,Flat,2
550,215.0,other,1125.0,2.0,2.0,Ready to Move,Resale,Flat,2
551,140.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
552,225.0,other,781.0,3.0,2.0,Ready to Move,Resale,Flat,2
553,200.0,other,1245.0,2.0,2.0,Ready to Move,New Property,Flat,2
554,200.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
555,415.0,other,1356.0,4.0,3.0,Ready to Move,Resale,Bungalow,3
556,390.0,other,1500.0,3.0,3.0,Ready to Move,Resale,Flat,3
557,200.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
558,175.0,other,1250.0,2.0,2.0,Ready to Move,Resale,Flat,2
559,208.0,other,809.0,2.0,2.0,Ready to Move,New Property,Flat,2
560,900.0,other,2653.0,3.0,3.0,Ready to Move,Resale,Flat,5
561,163.99999999999997,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
562,240.0,other,1241.0,3.0,3.0,Ready to Move,Resale,Flat,2
563,175.0,other,980.0,2.0,2.0,Ready to Move,Resale,Flat,2
564,380.0,other,1448.0,2.0,2.0,Ready to Move,New Property,Flat,3
565,120.0,other,750.0,2.0,2.0,Ready to Move,Resale,Flat,1
566,2650.0,other,3000.0,4.0,5.0,Ready to Move,Resale,Flat,6
567,142.0,other,990.0,2.0,2.0,Ready to Move,Resale,Flat,2
568,550.0,other,1450.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
569,750.0,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",3100.0,3.0,3.0,Ready to Move,Resale,Flat,6
570,190.0,other,1275.0,3.0,3.0,Ready to Move,Resale,Flat,3
571,190.0,other,800.0,2.0,2.0,Ready to Move,New Property,Flat,2
572,175.0,other,915.0,2.0,2.0,Ready to Move,Resale,Flat,2
573,300.0,other,812.0,2.0,2.0,Ready to Move,Resale,Flat,2
574,290.0,"Andheri East, Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",1568.0,3.0,3.0,Ready to Move,Resale,Flat,3
575,315.0,other,1006.0,3.0,3.0,Under Construction,Resale,Flat,2
576,175.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",750.0,2.0,2.0,Ready to Move,Resale,Flat,1
577,150.0,other,1688.0,3.0,3.0,Ready to Move,Resale,Flat,3
578,149.0,other,1150.0,2.0,2.0,Ready to Move,Resale,Flat,2
579,180.0,"Chembur, Mumbai - Harbour Line, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Flat,2
580,95.0,other,600.0,2.0,2.0,Ready to Move,Resale,Bungalow,1
581,350.0,other,1417.0,3.0,3.0,Ready to Move,Resale,Bungalow,3
582,290.0,other,1600.0,3.0,3.0,Ready to Move,Resale,Flat,3
583,160.0,"Malad West, Mumbai - Western Suburbs, Maharashtra",620.0,2.0,2.0,Ready to Move,Resale,Flat,1
584,225.0,other,700.0,3.0,2.0,Ready to Move,Resale,Flat,1
585,320.0,other,780.0,2.0,3.0,Ready to Move,New Property,Bungalow,2
586,225.0,"Parel, Mumbai - South Mumbai, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
587,399.0,other,2014.0,3.0,3.0,Ready to Move,Resale,Flat,4
588,210.0,other,1260.0,3.0,2.0,Ready to Move,Resale,Flat,3
589,310.0,other,1500.0,3.0,4.0,Ready to Move,New Property,Flat,3
590,187.0,"Marol, Mumbai - Western Suburbs, Maharashtra",1100.0,3.0,3.0,Ready to Move,Resale,Bungalow,2
591,180.0,other,2250.0,3.0,3.0,Ready to Move,Resale,Flat,4
592,185.0,other,1275.0,3.0,3.0,Ready to Move,Resale,Flat,3
593,160.0,other,1200.0,3.0,2.0,Ready to Move,Resale,Flat,2
594,165.0,other,1050.0,2.0,2.0,Ready to Move,Resale,Flat,2
595,450.0,other,800.0,3.0,4.0,Ready to Move,Resale,Flat,2
596,190.0,other,900.0,2.0,2.0,Ready to Move,Resale,Flat,2
597,180.0,other,940.0,2.0,2.0,Ready to Move,Resale,Flat,2
598,600.0,other,2350.0,4.0,4.0,Ready to Move,Resale,Flat,5
599,500.0,other,1820.0,2.0,3.0,Ready to Move,Resale,Flat,4
600,600.0,"Mulund West, Mumbai - Central Line, Maharashtra",3000.0,5.0,5.0,Ready to Move,Resale,Flat,6
601,1000.0,other,2000.0,5.0,2.0,Ready to Move,Resale,Flat,4
602,150.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
603,1200.0,other,3600.0,8.0,8.0,Ready to Move,Resale,Flat,7
604,190.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
605,145.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
606,310.0,other,1240.0,3.0,3.0,Ready to Move,Resale,Flat,2
607,225.0,"Mulund West, Mumbai - Central Line, Maharashtra",900.0,2.0,2.0,Ready to Move,Resale,Flat,2
608,216.0,other,1200.0,2.0,2.0,Ready to Move,Resale,Flat,2
609,46.0,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",875.0,2.0,2.0,Ready to Move,Resale,Flat,2
610,71.0,other,1100.0,2.0,2.0,Ready to Move,Resale,Flat,2
611,530.0,other,1800.0,4.0,5.0,Ready to Move,Resale,Bungalow,4
612,45.0,other,865.0,2.0,2.0,Ready to Move,Resale,Flat,2
613,180.0,"Mulund West, Mumbai - Central Line, Maharashtra",735.0,2.0,2.0,Ready to Move,Resale,Flat,1
614,300.0,other,905.0,2.0,2.0,Ready to Move,Resale,Flat,2
615,225.0,other,855.0,2.0,2.0,Ready to Move,Resale,Flat,2
616,275.0,other,792.0,3.0,3.0,Ready to Move,New Property,Flat,2
617,100.0,other,2000.0,3.0,3.0,Ready to Move,Resale,Bungalow,4
618,680.0,other,2090.0,3.0,4.0,Ready to Move,Resale,Bungalow,4
619,160.0,"Marol, Mumbai - Western Suburbs, Maharashtra",720.0,2.0,2.0,Ready to Move,Resale,Flat,1
620,210.0,"Andheri East, Mumbai, Andheri East, Mumbai - Western Suburbs, Maharashtra",1491.0,3.0,3.0,Ready to Move,Resale,Flat,3
621,110.0,other,920.0,2.0,2.0,Ready to Move,Resale,Flat,2
622,230.0,other,800.0,2.0,2.0,Ready to Move,Resale,Flat,2
623,800.0,other,1950.0,3.0,4.0,Ready to Move,New Property,Flat,4
624,150.0,"Chembur, Mumbai - Harbour Line, Maharashtra",590.0,2.0,2.0,Ready to Move,Resale,Flat,1
625,34.0,other,560.0,2.0,2.0,Ready to Move,Resale,Flat,1
626,135.0,other,790.0,2.0,2.0,Ready to Move,Resale,Flat,2
627,140.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1425.0,3.0,3.0,Ready to Move,Resale,Flat,3
628,175.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
629,83.0,other,715.0,2.0,2.0,Ready to Move,Resale,Flat,1
630,250.0,other,1070.0,2.0,2.0,Ready to Move,Resale,Flat,2
631,78.0,other,1045.0,2.0,2.0,Ready to Move,Resale,Flat,2
632,70.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",600.0,2.0,2.0,Ready to Move,Resale,Flat,1
633,340.0,"Bandra East, Mumbai - Western Suburbs, Maharashtra",850.0,2.0,2.0,Ready to Move,Resale,Flat,2
634,120.0,other,920.0,2.0,2.0,Ready to Move,Resale,Bungalow,2
635,260.0,other,1400.0,3.0,3.0,Ready to Move,New Property,Flat,3
636,165.0,"Marol, Mumbai - Western Suburbs, Maharashtra",1300.0,4.0,3.0,Ready to Move,Resale,Flat,3
637,400.0,other,1600.0,4.0,4.0,Ready to Move,New Property,Flat,3
638,260.0,other,700.0,2.0,2.0,Under Construction,New Property,Flat,1
639,130.0,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",1500.0,3.0,3.0,Ready to Move,Resale,Flat,3
640,39.5,other,911.0,2.0,2.0,Under Construction,Resale,Flat,2
641,50.0,other,835.0,2.0,2.0,Ready to Move,Resale,Flat,2
642,220.0,other,1000.0,2.0,2.0,Ready to Move,Resale,Flat,2
643,42.0,other,590.0,2.0,2.0,Ready to Move,Resale,Flat,1
644,140.0,other,1063.0,2.0,2.0,Ready to Move,New Property,Bungalow,2
645,625.0,other,1236.0,3.0,3.0,Under Construction,Resale,Flat,2
646,170.0,other,1145.0,2.0,2.0,Ready to Move,Resale,Flat,2
647,185.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1005.0,2.0,2.0,Ready to Move,Resale,Flat,2
648,46.0,other,710.0,2.0,2.0,Ready to Move,Resale,Flat,1
649,126.0,"Bhandup West, Mumbai - Central Line, Maharashtra",1058.0,2.0,2.0,Under Construction,Resale,Flat,2
650,400.0,other,1000.0,3.0,3.0,Ready to Move,Resale,Flat,2
651,85.0,other,910.0,2.0,2.0,Ready to Move,Resale,Flat,2
652,170.0,"Chembur, Mumbai - Harbour Line, Maharashtra",930.0,2.0,2.0,Under Construction,Resale,Flat,2
